assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
147638324,147638322,Macropanax dispermus,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Macropanax,dispermus,,,,(Blume) Kuntze,Least Concern,,3.1,Stable,Global
147638889,147375970,Hydrangea heteromalla,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,HYDRANGEACEAE,Hydrangea,heteromalla,,,,D.Don,Least Concern,,3.1,Stable,Global
147639228,147477750,Sarcosperma arboreum,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SAPOTACEAE,Sarcosperma,arboreum,,,,Hook.f.,Least Concern,,3.1,Stable,Global
147639455,147493386,Ficus fistulosa,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,fistulosa,,,,Reinw. ex Blume,Least Concern,,3.1,Stable,Global
147639580,147374849,Polygala arillata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,POLYGALACEAE,Polygala,arillata,,,,Buch.-Ham. ex D.Don,Least Concern,,3.1,Stable,Global
147639852,147639850,Euonymus frigidus,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Euonymus,frigidus,,,,Wall.,Least Concern,,3.1,Stable,Global
147640022,147640020,Alchornea tiliifolia,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Alchornea,tiliifolia,,,,(Benth.) Müll.Arg.,Least Concern,,3.1,Stable,Global
147640125,147640123,Antidesma acidum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Antidesma,acidum,,,,Retz.,Least Concern,,3.1,Stable,Global
147640247,147375396,Ardisia thyrsiflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Ardisia,thyrsiflora,,,,D.Don,Least Concern,,3.1,Stable,Global
147640332,147640330,Callicarpa macrophylla,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Callicarpa,macrophylla,,,,Vahl,Least Concern,,3.1,Stable,Global
147640523,147640518,Claoxylon indicum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Claoxylon,indicum,,,,(Reinw. ex Blume) Hassk.,Least Concern,,3.1,Stable,Global
147640709,147640707,Sorbus foliolosa,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,foliolosa,,,,(Wall.) Spach,Least Concern,,3.1,Stable,Global
147641019,147477870,Symplocos dryophila,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SYMPLOCACEAE,Symplocos,dryophila,,,,C.B.Clarke,Least Concern,,3.1,Stable,Global
147641324,147641321,Turpinia montana,PLANTAE,TRACHEOPHYTA,CROSSOSOMATALES,MAGNOLIOPSIDA,STAPHYLEACEAE,Turpinia,montana,,,,(Blume) Kurz,Least Concern,,3.1,Stable,Global
147641778,147481363,Streblus asper,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Streblus,asper,,,,Lour.,Least Concern,,3.1,Stable,Global
147641905,147641903,Euonymus laxiflorus,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Euonymus,laxiflorus,,,,Champ. ex Benth.,Least Concern,,3.1,Stable,Global
147642390,130047999,Cornus capitata,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,CORNACEAE,Cornus,capitata,,,,Wall.,Least Concern,,3.1,Stable,Global
147642473,147494409,Ficus sagittata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,sagittata,,,,Vahl,Least Concern,,3.1,Stable,Global
147642846,138592702,Castanopsis indica,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Castanopsis,indica,,,,(Roxb. ex Lindl.) A.DC.,Least Concern,,3.1,Stable,Global
147643028,147643026,Kydia calycina,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Kydia,calycina,,,,Roxb.,Least Concern,,3.1,Stable,Global
147643131,147643129,Hunteria zeylanica,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Hunteria,zeylanica,,,,(Retz.) Gardner ex Thwaites,Least Concern,,3.1,Stable,Global
147643766,147643764,Mallotus peltatus,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Mallotus,peltatus,,,,(Geiseler) Müll.Arg.,Least Concern,,3.1,Stable,Global
147644168,144056634,Schefflera elliptica,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Schefflera,elliptica,,,,(Blume) Harms,Least Concern,,3.1,Stable,Global
147644451,147644449,Litsea salicifolia,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Litsea,salicifolia,,,,(Roxb. ex Nees) Hook.f.,Least Concern,,3.1,Stable,Global
147644817,147644815,Bridelia retusa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Bridelia,retusa,,,,(L.) A.Juss.,Least Concern,,3.1,Stable,Global
147645142,18435729,Triadica sebifera,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Triadica,sebifera,,,,(L.) Small,Least Concern,,3.1,Stable,Global
147645458,147645456,Cipadessa baccifera,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Cipadessa,baccifera,,,,(Roth) Miq.,Least Concern,,3.1,Stable,Global
147645650,147478981,Eriosolena composita,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,THYMELAEACEAE,Eriosolena,composita,,,,(L.f.) Tiegh.,Least Concern,,3.1,Stable,Global
147645751,147494318,Ficus hispida,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,hispida,,,,L.f.,Least Concern,,3.1,Stable,Global
147645900,147494419,Ficus semicordata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,semicordata,,,,Buch.-Ham. ex Sm.,Least Concern,,3.1,Stable,Global
147646003,147646001,Baliospermum calycinum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Baliospermum,calycinum,,,,Müll.Arg.,Least Concern,,3.1,Stable,Global
147646100,147646098,Callicarpa arborea,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Callicarpa,arborea,,,,Roxb.,Least Concern,,3.1,Stable,Global
147646355,147478418,Symplocos ramosissima,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SYMPLOCACEAE,Symplocos,ramosissima,,,,Wall. ex G.Don,Least Concern,,3.1,Stable,Global
147646562,147646560,Glochidion zeylanicum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,zeylanicum,,,,(Gaertn.) A.Juss.,Least Concern,,3.1,Stable,Global
147646717,147494386,Ficus nervosa,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,nervosa,,,,B.Heyne ex Roth,Least Concern,,3.1,Stable,Global
147646854,147483369,Ficus abelii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,abelii,,,,Miq.,Least Concern,,3.1,Stable,Global
147647073,147647071,Euonymus echinatus,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Euonymus,echinatus,,,,Wall.,Least Concern,,3.1,Stable,Global
147647315,147647313,Dysoxylum mollissimum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Dysoxylum,mollissimum,,,,Blume,Least Concern,,3.1,Stable,Global
147647582,147647580,Ostodes paniculata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Ostodes,paniculata,,,,Blume,Least Concern,,3.1,Stable,Global
147647938,147647936,Schefflera heptaphylla,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Schefflera,heptaphylla,,,,(L.) Frodin,Least Concern,,3.1,Stable,Global
147648101,147648099,Skimmia arborescens,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Skimmia,arborescens,,,,T. Anderson ex Gamble,Least Concern,,3.1,Stable,Global
147648299,147478180,Symplocos lancifolia,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SYMPLOCACEAE,Symplocos,lancifolia,,,,Siebold &amp; Zucc.,Least Concern,,3.1,Stable,Global
147648457,147648455,Tetradium ruticarpum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Tetradium,ruticarpum,,,,(A.Juss.) T.G.Hartley,Least Concern,,3.1,Stable,Global
147648672,147648670,Erythropalum scandens,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,ERYTHROPALACEAE,Erythropalum,scandens,,,,Blume,Least Concern,,3.1,Stable,Global
147648806,147648804,Cinnamomum glanduliferum,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Cinnamomum,glanduliferum,,,,(Wall.) Meisn.,Least Concern,,3.1,Stable,Global
147648897,147648895,Radermachera sinica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,BIGNONIACEAE,Radermachera,sinica,,,,(Hance) Hemsl.,Least Concern,,3.1,Stable,Global
147649202,147649200,Callicarpa nudiflora,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Callicarpa,nudiflora,,,,Hook. &amp; Arn.,Least Concern,,3.1,Stable,Global
147649574,147649572,Cerbera manghas,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Cerbera,manghas,,,,L.,Least Concern,,3.1,Stable,Global
147650199,147650197,Breynia vitis-idaea,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Breynia,vitis-idaea,,,,(Burm.f.) C.E.C.Fisch.,Least Concern,,3.1,Stable,Global
147650338,147650336,Campylospermum serratum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Campylospermum,serratum,,,,(Gaertn.) Bittrich &amp; M.C.E.Amaral,Least Concern,,3.1,Stable,Global
147650459,147650457,Pieris formosa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Pieris,formosa,,,,(Wall.) D.Don,Least Concern,,3.1,Stable,Global
147650743,147483545,Ficus altissima,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,altissima,,,,Blume,Least Concern,,3.1,Stable,Global
147651000,147483138,Scutia myrtina,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,RHAMNACEAE,Scutia,myrtina,,,,(Burm.f.) Kurz,Least Concern,,3.1,Stable,Global
147651163,147651161,Schoepfia fragrans,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SCHOEPFIACEAE,Schoepfia,fragrans,,,,Wall.,Least Concern,,3.1,Stable,Global
147651413,147651411,Ochna integerrima,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Ochna,integerrima,,,,(Lour.) Merr.,Least Concern,,3.1,Stable,Global
147651522,147651520,Mucuna sempervirens,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Mucuna,sempervirens,,,,Hemsl.,Least Concern,,3.1,Stable,Global
147651753,147651751,Lindera neesiana,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Lindera,neesiana,,,,(Wall. ex Nees) Kurz                    ,Least Concern,,3.1,Stable,Global
147651838,147651836,Kleinhovia hospita,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Kleinhovia,hospita,,,,L.,Least Concern,,3.1,Stable,Global
147652060,147652058,Glochidion rubrum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Glochidion,rubrum,,,,Blume,Least Concern,,3.1,Stable,Global
147652187,147652185,Lepisanthes rubiginosa,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Lepisanthes,rubiginosa,,,,(Roxb.) Leenh.,Least Concern,,3.1,Stable,Global
147652314,147652312,Macaranga denticulata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Macaranga,denticulata,,,,(Blume) Müll.Arg.,Least Concern,,3.1,Stable,Global
147652557,147652555,Gomphandra tetrandra,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,STEMONURACEAE,Gomphandra,tetrandra,,,,(Wall.) Sleumer,Least Concern,,3.1,Stable,Global
147652660,147652658,Acronychia pedunculata,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Acronychia,pedunculata,,,,(L.) Miq.,Least Concern,,3.1,Stable,Global
147653052,147653050,Pyrularia edulis,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Pyrularia,edulis,,,,(Wall.) A. DC.,Least Concern,,3.1,Stable,Global
147653198,147653196,Chaetocarpus castanocarpus,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PERACEAE,Chaetocarpus,castanocarpus,,,,(Roxb.) Thwaites,Least Concern,,3.1,Stable,Global
147653455,147653453,Dalbergia pinnata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dalbergia,pinnata,,,,(Lour.) Prain,Least Concern,,3.1,Stable,Global
147653567,147653562,Decaspermum parviflorum,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Decaspermum,parviflorum,,,,(Lam.) A.J.Scott,Least Concern,,3.1,Stable,Global
147653688,147653686,Drypetes indica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PUTRANJIVACEAE,Drypetes,indica,,,,(Müll.Arg.) Pax &amp; K.Hoffm.,Least Concern,,3.1,Stable,Global
147653785,147653783,Elaeocarpus petiolatus,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,ELAEOCARPACEAE,Elaeocarpus,petiolatus,,,,(Jack) Wall.,Least Concern,,3.1,Stable,Global
147654080,147378949,Dichapetalum gelonioides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,DICHAPETALACEAE,Dichapetalum,gelonioides,,,,(Roxb.) Engl.,Least Concern,,3.1,Stable,Global
147654189,147654187,Euonymus hamiltonianus,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Euonymus,hamiltonianus,,,,Wall.,Least Concern,,3.1,Stable,Global
147654390,147654388,Grewia abutilifolia,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Grewia,abutilifolia,,,,Vent. ex Juss.,Least Concern,,3.1,Stable,Global
147654643,147654641,Litsea sericea,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Litsea,sericea,,,,(Wall. ex Nees) Hook. f.,Least Concern,,3.1,Stable,Global
147654714,147480361,Maesa ramentacea,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Maesa,ramentacea,,,,(Roxb.) A.DC.,Least Concern,,3.1,Stable,Global
147655068,147655066,Saurauia tristyla,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ACTINIDIACEAE,Saurauia,tristyla,,,,DC.,Least Concern,,3.1,Stable,Global
147655410,147480692,Trema angustifolium,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,CANNABACEAE,Trema,angustifolium,,,,(Planch.) Blume,Least Concern,,3.1,Stable,Global
147655499,147482640,Ziziphus incurva,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,RHAMNACEAE,Ziziphus,incurva,,,,Roxb.,Least Concern,,3.1,Stable,Global
147659920,146907737,Anaxagorea luzonensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,ANNONACEAE,Anaxagorea,luzonensis,,,,A.Gray,Least Concern,,3.1,Unknown,Global
148815157,175232,Tripidium ravennae,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Tripidium,ravennae,,,,(L.) H.Scholz,Least Concern,,3.1,Stable,Global
148816660,148816252,Ilex embelioides,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,embelioides,,,,Hook.f.,Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
148999781,144269285,Rhododendron moulmainense,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Rhododendron,moulmainense,,,,Hook.,Least Concern,,3.1,Stable,Global
149006758,144315813,Senecio scandens,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Senecio,scandens,,,,Buch.-Ham. ex D.Don,Least Concern,,3.1,Stable,Global
149008975,144117916,Ehretia acuminata,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,EHRETIACEAE,Ehretia,acuminata,,,,R.Br.,Least Concern,,3.1,Stable,Global
149013594,144034014,Cadaba farinosa,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,CAPPARACEAE,Cadaba,farinosa,,,,Forssk.,Least Concern,,3.1,Stable,Global
149016198,61984781,Cerbera odollam,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Cerbera,odollam,,,,Gaertn.,Least Concern,,3.1,Stable,Global
149026358,144285289,Rhododendron maddenii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Rhododendron,maddenii,,,,Hook. f.,Least Concern,,3.1,Stable,Global
149029827,149018405,Micromeles cuspidata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Micromeles,cuspidata,,,,(Bertol.) C.K.Schneid.,Data Deficient,,3.1,Decreasing,Global
149043103,144281803,Albizia amara,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Albizia,amara,,,,(Roxb.) Boivin,Least Concern,,3.1,Stable,Global
149046568,144283007,Acalypha fruticosa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Acalypha,fruticosa,,,,Forssk.,Least Concern,,3.1,Stable,Global
149047212,138420652,Grewia tenax,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Grewia,tenax,,,,(Forssk.) Fiori,Least Concern,,3.1,Stable,Global
149051614,19375516,Senna alexandrina,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Senna,alexandrina,,,,Mill.,Least Concern,,3.1,Stable,Global
149060597,82858855,Tecoma stans,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,BIGNONIACEAE,Tecoma,stans,,,,(L.) Juss. ex Kunth,Least Concern,,3.1,Stable,Global
149445045,138450837,Lawsonia inermis,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Lawsonia,inermis,,,,L.,Least Concern,,3.1,Unknown,Global
149510682,149352216,Cordia monoica,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,CORDIACEAE,Cordia,monoica,,,,Roxb.,Least Concern,,3.1,Stable,Global
149548926,149444430,Phyllanthus emblica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Phyllanthus,emblica,,,,L.,Least Concern,,3.1,Decreasing,Global
149812545,31194,Eugenia singampattiana,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eugenia,singampattiana,,,,Beddome,Endangered,B1ab(iii),3.1,Decreasing,Global
149814669,33715,Arytera litoralis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Arytera,litoralis,,,,Blume,Least Concern,,3.1,Unknown,Global
149815153,34546,Knema globularia,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MYRISTICACEAE,Knema,globularia,,,,(Lamk.) Warb.,Least Concern,,3.1,Stable,Global
149819446,19218725,Grewia villosa,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Grewia,villosa,,,,Willd.,Least Concern,,3.1,Stable,Global
149819451,19289281,Capparis decidua,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,CAPPARACEAE,Capparis,decidua,,,,(Forssk.) Edgew.,Least Concern,,3.1,Stable,Global
149821896,146907193,Croton argyratus,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Croton,argyratus,,,,Blume,Least Concern,,3.1,Unknown,Global
149821901,146907244,Alchornea rugosa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Alchornea,rugosa,,,,(Lour.) Müll.Arg.,Least Concern,,3.1,Unknown,Global
149821951,146908376,Dracaena elliptica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Dracaena,elliptica,,,,Thunb. &amp; Dalm.,Least Concern,,3.1,Unknown,Global
149821956,146908447,Pajanelia longifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,BIGNONIACEAE,Pajanelia,longifolia,,,,(Willd.) K.Schum.,Least Concern,,3.1,Stable,Global
149821966,146908961,Fagraea auriculata,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GENTIANACEAE,Fagraea,auriculata,,,,Jack,Least Concern,,3.1,Stable,Global
149821986,146909368,Albizia retusa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Albizia,retusa,,,,Benth.,Least Concern,,3.1,Unknown,Global
149822031,149616445,Alangium salviifolium,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,CORNACEAE,Alangium,salviifolium,,,,(L.f.) Wangerin,Least Concern,,3.1,Stable,Global
149822071,149618133,Platea latifolia,PLANTAE,TRACHEOPHYTA,METTENIUSALES,MAGNOLIOPSIDA,METTENIUSACEAE,Platea,latifolia,,,,Blume,Least Concern,,3.1,Decreasing,Global
149822136,149619760,Barringtonia reticulata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,LECYTHIDACEAE,Barringtonia,reticulata,,,,(Blume) Miq.,Least Concern,,3.1,Unknown,Global
149822166,149620249,Memecylon intermedium,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MELASTOMATACEAE,Memecylon,intermedium,,,,Blume,Least Concern,,3.1,Unknown,Global
149822186,149621312,Chisocheton macrophyllus,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Chisocheton,macrophyllus,,,,King,Least Concern,,3.1,Unknown,Global
149822196,149621670,Dysoxylum cyrtobotryum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Dysoxylum,cyrtobotryum,,,,Miq.,Least Concern,,3.1,Decreasing,Global
149822206,149651913,Ficus albipila,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,albipila,,,,(Miq.) King,Least Concern,,3.1,Unknown,Global
149822216,149651935,Ficus sundaica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,MORACEAE,Ficus,sundaica,,,,Blume,Least Concern,,3.1,Unknown,Global
149822226,149651970,Eugenia argentea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eugenia,argentea,,,,Bedd.,Critically Endangered,D,3.1,Unknown,Global
149822241,149652829,Anacolosa frutescens,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,APTANDRACEAE,Anacolosa,frutescens,,,,(Blume) Blume,Least Concern,,3.1,Stable,Global
149822256,149653020,Leea angulata,PLANTAE,TRACHEOPHYTA,VITALES,MAGNOLIOPSIDA,VITACEAE,Leea,angulata,,,,Korth. ex Miq.,Least Concern,,3.1,Unknown,Global
149822281,149653077,Symplocos lucida,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SYMPLOCACEAE,Symplocos,lucida,,,,(Thunb.) Siebold &amp; Zucc.,Least Concern,,3.1,Unknown,Global
149822301,149653462,Bridelia cinnamomea,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Bridelia,cinnamomea,,,,Hook.f.,Vulnerable,A2c,3.1,Decreasing,Global
149822306,149653493,Bridelia stipularis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PHYLLANTHACEAE,Bridelia,stipularis,,,,(L.) Blume,Least Concern,,3.1,Stable,Global
149822356,149653838,Ixora grandifolia,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Ixora,grandifolia,,,,Zoll. &amp; Moritzi,Least Concern,,3.1,Stable,Global
149822376,149654095,Nauclea subdita,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Nauclea,subdita,,,,(Korth.) Steud.,Least Concern,,3.1,Stable,Global
149822381,149654206,Neonauclea pallida,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Neonauclea,pallida,,,,(Reinw. ex Havil.) Bakh.f.,Least Concern,,3.1,Unknown,Global
149822446,149658600,Micromelum minutum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Micromelum,minutum,,,,(G.Forst.) Wight &amp; Arn.,Least Concern,,3.1,Stable,Global
149822451,149660605,Zanthoxylum armatum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Zanthoxylum,armatum,,,,DC.,Least Concern,,3.1,Stable,Global
